INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column,,,,,Occur_Time,Time_of_Day,0:00,6:00
209974084,2/21/2020,2:30:00,QUEENS,101,0,,FALSE,,,,18-24,M,BLACK,1052662,157077,40.5975605,-73.753655,POINT (-73.75365499699996 40.59756049600003),,,,,2:30,Pre-Dawn Morning,,
214693505,6/27/2020,12:34:00,BROOKLYN,75,0,,TRUE,45-64,M,BLACK,25-44,F,BLACK,1015129,182067,40.66636295,-73.88869392,POINT (-73.88869391999998 40.66636295200004),,,,,12:34,Afternoon,,
214693796,6/28/2020,3:10:00,BROOKLYN,73,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1007783,185486,40.67576991,-73.91516161,POINT (-73.91516161399994 40.67576991200008),,,,,3:10,Pre-Dawn Morning,,
210025100,2/24/2020,15:30:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,989333,194229,40.69979726,-73.9816699,POINT (-73.98166990199996 40.69979726200006),,,,,15:30,Afternoon,,
212676557,5/4/2020,21:59:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,1003869,176481,40.65106272,-73.92929834,POINT (-73.92929833799997 40.65106272200006),,,,,21:59,Evening,,
212400208,4/25/2020,20:45:00,BRONX,47,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1025627,266936,40.89926252,-73.85032983,POINT (-73.85032983299999 40.89926251900005),,,,,20:45,Evening,,
214693510,6/28/2020,23:58:00,BRONX,46,0,,TRUE,18-24,M,BLACK,<18,M,BLACK,1007997,247789,40.84677496,-73.91417004,POINT (-73.91417003999999 40.84677496300003),,,,,23:58,Evening,,
213472074,5/24/2020,8:42:00,BRONX,47,0,,FALSE,,,,25-44,M,BLACK,1024708,266922,40.89922836,-73.85365418,POINT (-73.85365417799994 40.89922835500005),,,,,8:42,Morning,,
214432036,6/20/2020,1:40:00,BROOKLYN,71,0,HOSPITAL,FALSE,,,,25-44,M,BLACK,999439,178174,40.65571834,-73.94525939,POINT (-73.94525938899994 40.655718343000046),,,,,1:40,Pre-Dawn Morning,,
213923359,6/6/2020,22:30:00,MANHATTAN,26,0,,FALSE,18-24,M,BLACK,45-64,F,BLACK,997239,235952,40.81430817,-73.95307678,POINT (-73.95307677899996 40.814308168000025),,,,,22:30,Evening,,
213748378,6/1/2020,17:50:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,982151,185171,40.67493634,-74.00756854,POINT (-74.00756854399998 40.67493633500004),,,,,17:50,Afternoon,,
213748379,6/1/2020,19:14:00,BROOKLYN,83,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1006880,190544,40.68965532,-73.91840007,POINT (-73.91840006999996 40.68965532000004),,,,,19:14,Evening,,
212099041,4/11/2020,19:40:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,998097,184951,40.67432191,-73.95008212,POINT (-73.95008211799995 40.674321905000056),,,,,19:40,Evening,,
214104572,6/12/2020,1:45:00,BRONX,47,0,,FALSE,,,,25-44,M,BLACK,1021707,259544,40.87899134,-73.86455084,POINT (-73.86455083699997 40.878991341000074),,,,,1:45,Pre-Dawn Morning,,
214312557,6/17/2020,0:33:00,BRONX,42,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,WHITE HISPANIC,1015667,243850,40.83593961,-73.88646599,POINT (-73.88646598899999 40.83593960600007),,,,,0:33,Pre-Dawn Morning,,
213922506,6/6/2020,0:30:00,BRONX,44,0,,FALSE,,,,18-24,M,BLACK,1007579,241875,40.83054387,-73.91570143,POINT (-73.91570143399997 40.83054386900005),,,,,0:30,Pre-Dawn Morning,,
214430791,6/19/2020,16:13:00,BROOKLYN,75,0,,FALSE,,,,<18,M,BLACK,1015829,179160,40.65838142,-73.88618429,POINT (-73.88618429299999 40.658381415000065),,,,,16:13,Afternoon,,
214693798,6/27/2020,4:00:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1002864,230116,40.7982799,-73.93277182,POINT (-73.93277182499997 40.79827989900008),,,,,4:00,Pre-Dawn Morning,,
211830549,4/7/2020,17:05:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1016409,178125,40.65553848,-73.88409879,POINT (-73.88409879299996 40.655538482000054),,,,,17:05,Afternoon,,
212640532,5/2/2020,21:55:00,MANHATTAN,28,0,,FALSE,,,,25-44,M,BLACK,996204,232575,40.8050407,-73.95682188,POINT (-73.95682188099994 40.80504070000006),,,,,21:55,Evening,,
213228264,5/18/2020,0:29:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK,1043031,156898,40.59713829,-73.78833691,POINT (-73.78833691199998 40.597138287000064),,,,,0:29,Pre-Dawn Morning,,
213188085,5/16/2020,22:00:00,BRONX,42,0,,FALSE,,,,25-44,M,BLACK,1011998,241978,40.8308138,-73.89973284,POINT (-73.89973283599994 40.830813798000065),,,,,22:00,Evening,,
214184460,6/14/2020,15:50:00,QUEENS,110,0,,FALSE,45-64,M,BLACK,25-44,M,BLACK,1024384,207831,40.73704189,-73.85517954,POINT (-73.85517954199997 40.73704189400007),,,,,15:50,Afternoon,,
214104573,6/12/2020,0:44:00,BRONX,42,0,,FALSE,,,,25-44,M,BLACK,1011256,241481,40.82945198,-73.90241608,POINT (-73.90241608299993 40.82945197600003),,,,,0:44,Pre-Dawn Morning,,
213748381,6/1/2020,14:33:00,QUEENS,113,0,,TRUE,,,,18-24,M,BLACK,1051165,185567,40.67577062,-73.75876303,POINT (-73.75876302999995 40.67577061900005),,,,,14:33,Afternoon,,
213187656,5/16/2020,0:50:00,QUEENS,103,0,,TRUE,,,,18-24,M,WHITE HISPANIC,1042298,192835,40.69578215,-73.79066712,POINT (-73.79066712199995 40.695782146000056),,,,,0:50,Pre-Dawn Morning,,
214729181,6/29/2020,0:03:00,BROOKLYN,90,0,,FALSE,,,,25-44,M,BLACK HISPANIC,995958,198402,40.71124488,-73.95776997,POINT (-73.95776997399997 40.71124488000004),,,,,0:03,Pre-Dawn Morning,,
213188080,5/16/2020,0:45:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,997102,172326,40.63967055,-73.95369322,POINT (-73.95369321599998 40.639670548000026),,,,,0:45,Pre-Dawn Morning,,
213942729,6/7/2020,21:24:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,990098,192781,40.69582237,-73.97891223,POINT (-73.97891223099998 40.69582236600007),,,,,21:24,Evening,,
206909664,1/2/2020,19:30:00,BROOKLYN,72,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,F,WHITE,977602,173294,40.64233433,-74.02395642,POINT (-74.02395641899994 40.64233432700007),,,,,19:30,Evening,,
213778871,6/2/2020,18:05:00,BROOKLYN,67,0,,TRUE,,,,65+,M,BLACK,1006872,177464,40.65375368,-73.91847281,POINT (-73.91847281299994 40.65375368100007),,,,,18:05,Evening,,
214270194,6/17/2020,1:51:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1003313,176413,40.65087729,-73.93130225,POINT (-73.93130224699996 40.65087729100003),,,,,1:51,Pre-Dawn Morning,,
209281505,2/9/2020,7:54:00,BRONX,41,0,,FALSE,45-64,M,BLACK,UNKNOWN,M,WHITE HISPANIC,1013086,236614,40.81608766,-73.89582435,POINT (-73.89582435399996 40.81608766100004),,,,,7:54,Morning,,
214183640,6/12/2020,18:20:00,QUEENS,105,0,COMMERCIAL BLDG,FALSE,,,,25-44,M,WHITE,1058444,201817,40.72031487,-73.73234232,POINT (-73.73234231699996 40.72031486900005),,,,,18:20,Evening,,
213973277,6/8/2020,22:38:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK,1004426,187539,40.68141322,-73.92725793,POINT (-73.92725792699997 40.681413218000046),,,,,22:38,Evening,,
214430796,6/20/2020,5:13:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,999484,214810,40.75627543,-73.94501433,POINT (-73.94501432899995 40.75627543400003),,,,,5:13,Pre-Dawn Morning,,
206909665,1/2/2020,20:20:00,BROOKLYN,72,0,,FALSE,,,,18-24,M,WHITE HISPANIC,977897,173058,40.64168678,-74.02289321,POINT (-74.02289321399996 40.64168677500004),,,,,20:20,Evening,,
214214865,6/15/2020,18:20:00,BROOKLYN,81,0,MULTI DWELL - APT BUILD,FALSE,<18,M,BLACK,25-44,M,BLACK,1004426,187539,40.68141322,-73.92725793,POINT (-73.92725792699997 40.681413218000046),,,,,18:20,Evening,,
214693786,6/28/2020,17:17:00,QUEENS,103,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,1039595,192439,40.69471254,-73.80041798,POINT (-73.80041797699994 40.69471253700004),,,,,17:17,Afternoon,,
213724262,5/30/2020,23:08:00,BROOKLYN,63,0,,FALSE,,,,25-44,M,BLACK,999751,168628,40.62951608,-73.94415685,POINT (-73.94415685499996 40.629516084000045),,,,,23:08,Evening,,
214431177,6/20/2020,3:45:00,BRONX,42,0,,FALSE,,,,25-44,M,BLACK,1011653,241428,40.82930528,-73.90098175,POINT (-73.90098175399999 40.82930528300005),,,,,3:45,Pre-Dawn Morning,,
211362501,3/21/2020,1:15:00,QUEENS,115,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1019686,216471,40.76077657,-73.87208653,POINT (-73.87208653299996 40.76077656700005),,,,,1:15,Pre-Dawn Morning,,
208437740,1/23/2020,19:47:00,BRONX,48,0,,FALSE,25-44,M,WHITE HISPANIC,<18,M,BLACK HISPANIC,1014435,248319,40.84821,-73.8908981,POINT (-73.89089809899997 40.84820999600004),,,,,19:47,Evening,,
214215423,6/15/2020,22:11:00,BRONX,42,0,,TRUE,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1010750,241556,40.82965936,-73.9042442,POINT (-73.90424420099998 40.82965936100004),,,,,22:11,Evening,,
214467131,6/22/2020,2:27:00,BRONX,42,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK HISPANIC,1013251,243005,40.83362859,-73.89520063,POINT (-73.89520062899999 40.833628590000046),,,,,2:27,Pre-Dawn Morning,,
211704488,4/2/2020,23:10:00,BRONX,48,0,,FALSE,,,,25-44,M,BLACK,1016992,247008,40.84460258,-73.88166226,POINT (-73.88166226199996 40.844602578000035),,,,,23:10,Evening,,
212999143,5/12/2020,13:01:00,BROOKLYN,77,0,,TRUE,,,,<18,M,BLACK,1003789,183568,40.67051515,-73.92956611,POINT (-73.92956610799996 40.67051514900004),,,,,13:01,Afternoon,,
213471604,5/23/2020,17:40:00,BRONX,41,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,25-44,M,BLACK,1014604,238800,40.82208253,-73.89033033,POINT (-73.89033032599997 40.82208252700008),,,,,17:40,Afternoon,,
211767651,4/5/2020,3:19:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1006160,180447,40.66194315,-73.92102913,POINT (-73.92102913399998 40.66194314900008),,,,,3:19,Pre-Dawn Morning,,
213499948,5/25/2020,21:05:00,BROOKLYN,75,0,GROCERY/BODEGA,TRUE,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1013449,184620,40.67337606,-73.89473864,POINT (-73.89473864299998 40.673376062000045),,,,,21:05,Evening,,
208187331,1/18/2020,21:52:00,BRONX,52,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1015477,257492,40.87338348,-73.88708907,POINT (-73.88708906999994 40.87338347900004),,,,,21:52,Evening,,
211362214,3/20/2020,19:04:00,QUEENS,113,0,,FALSE,45-64,M,BLACK,25-44,M,ASIAN / PACIFIC ISLANDER,1041589,187579,40.68136029,-73.79326866,POINT (-73.79326865999997 40.68136029300007),,,,,19:04,Evening,,
214430790,6/20/2020,11:05:00,BROOKLYN,75,0,,TRUE,,,,25-44,M,BLACK,1018565,183895,40.67136775,-73.8762991,POINT (-73.87629910499999 40.67136775000006),,,,,11:05,Morning,,
214693790,6/27/2020,4:13:00,BROOKLYN,67,0,,FALSE,,,,25-44,F,BLACK,1008805,177368,40.65348503,-73.91150672,POINT (-73.91150672499998 40.65348503300004),,,,,4:13,Pre-Dawn Morning,,
214058821,6/10/2020,17:10:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1000876,191779,40.69305843,-73.9400468,POINT (-73.94004680099994 40.69305842500006),,,,,17:10,Afternoon,,
212400207,4/25/2020,0:55:00,MANHATTAN,32,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1001250,237934,40.81974139,-73.93858143,POINT (-73.93858143399996 40.81974139400006),,,,,0:55,Pre-Dawn Morning,,
213885925,6/5/2020,19:20:00,QUEENS,101,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,1053494,161530,40.60977657,-73.75061339,POINT (-73.75061339299998 40.60977656700004),,,,,19:20,Evening,,
211794117,4/6/2020,23:10:00,QUEENS,113,0,,FALSE,25-44,M,BLACK,18-24,M,BLACK,1053390,194376,40.69993211,-73.75065122,POINT (-73.75065122099994 40.69993211100007),,,,,23:10,Evening,,
213050795,5/13/2020,19:05:00,MANHATTAN,32,0,,FALSE,,,,45-64,M,BLACK,1000153,235084,40.81192099,-73.94255158,POINT (-73.94255158399994 40.811920986000075),,,,,19:05,Evening,,
207868257,1/13/2020,13:52:00,BRONX,42,0,,FALSE,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1011628,240275,40.82614071,-73.90107679,POINT (-73.90107679499994 40.82614070600005),,,,,13:52,Afternoon,,
206909436,1/2/2020,16:25:00,MANHATTAN,25,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,25-44,M,BLACK,1002883,231248,40.80138689,-73.93270006,POINT (-73.93270005999995 40.80138689000006),,,,,16:25,Afternoon,,
213747897,6/1/2020,15:20:00,MANHATTAN,34,0,,FALSE,,,,25-44,M,BLACK HISPANIC,1003017,249041,40.85022332,-73.93216629,POINT (-73.93216629499994 40.850223321000044),,,,,15:20,Afternoon,,
206932848,1/4/2020,23:38:00,QUEENS,113,0,CHAIN STORE,FALSE,,,,25-44,M,BLACK,1052792,187298,40.68050936,-73.75287988,POINT (-73.75287988099996 40.68050935700006),,,,,23:38,Evening,,
214264275,6/16/2020,6:20:00,BRONX,41,1,,FALSE,,,,25-44,M,BLACK,1013879,239551,40.82414627,-73.89294648,POINT (-73.89294648299995 40.82414626900004),,,,,6:20,Morning,,
213942730,6/6/2020,14:20:00,QUEENS,109,0,,FALSE,18-24,M,BLACK,18-24,M,WHITE,1025447,226867,40.78928586,-73.8512271,POINT (-73.85122709699993 40.78928585700004),,,,,14:20,Afternoon,,
214513026,6/23/2020,18:07:00,BROOKLYN,75,0,PVT HOUSE,FALSE,,,,45-64,F,BLACK HISPANIC,1017728,182135,40.66654015,-73.87932515,POINT (-73.87932514799996 40.66654015100005),,,,,18:07,Evening,,
212944539,5/11/2020,12:45:00,QUEENS,105,0,,FALSE,,,,25-44,M,BLACK,1054702,182715,40.66791511,-73.7460415,POINT (-73.74604150199997 40.667915107000056),,,,,12:45,Afternoon,,
214468086,6/22/2020,22:50:00,BROOKLYN,71,0,,FALSE,,,,25-44,F,BLACK,999349,180852,40.66306902,-73.94557776,POINT (-73.94557775899995 40.663069018000044),,,,,22:50,Evening,,
212170020,4/19/2020,14:50:00,BROOKLYN,73,0,,TRUE,,,,25-44,M,BLACK,1009004,180575,40.66228699,-73.91077777,POINT (-73.91077776999998 40.66228698700007),,,,,14:50,Afternoon,,
213050251,5/13/2020,17:58:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,,,,<18,M,BLACK,1003322,182443,40.66742829,-73.93125276,POINT (-73.93125275899996 40.66742829300006),,,,,17:58,Afternoon,,
212824098,5/7/2020,22:10:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,18-24,M,BLACK,45-64,M,BLACK,1010869,183398,40.67003008,-73.9040444,POINT (-73.90404439699995 40.67003008100005),,,,,22:10,Evening,,
213972320,6/8/2020,15:00:00,QUEENS,110,0,,FALSE,25-44,M,BLACK HISPANIC,45-64,M,BLACK HISPANIC,1019102,210344,40.74396184,-73.87422638,POINT (-73.87422637699996 40.743961839000065),,,,,15:00,Afternoon,,
214016090,6/9/2020,21:30:00,QUEENS,105,0,,FALSE,,,,18-24,M,BLACK,1056036,179966,40.66035903,-73.7412621,POINT (-73.74126209899998 40.66035902700003),,,,,21:30,Evening,,
214431180,6/21/2020,2:30:00,STATEN ISLAND,120,0,,FALSE,,,,18-24,M,BLACK,959909,161320,40.60943727,-74.08766703,POINT (-74.08766703399994 40.60943726600004),,,,,2:30,Pre-Dawn Morning,,
214574797,6/25/2020,0:49:00,BRONX,48,0,MULTI DWELL - APT BUILD,FALSE,18-24,F,WHITE HISPANIC,18-24,U,WHITE HISPANIC,1016328,250445,40.85403856,-73.88404571,POINT (-73.88404570699998 40.85403855800007),,,,,0:49,Pre-Dawn Morning,,
209404273,2/11/2020,18:07:00,BROOKLYN,63,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK,1006538,170247,40.63394542,-73.91970037,POINT (-73.91970037399994 40.63394542000003),,,,,18:07,Evening,,
207815720,1/11/2020,21:45:00,BRONX,41,0,,FALSE,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1013623,238400,40.82098796,-73.89387649,POINT (-73.89387649499997 40.82098795700006),,,,,21:45,Evening,,
214694693,6/27/2020,22:28:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1020891,236726,40.81636615,-73.86762631,POINT (-73.86762631099998 40.816366145000075),,,,,22:28,Evening,,
207824248,1/13/2020,3:51:00,QUEENS,115,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,1022705,215793,40.75890302,-73.86119261,POINT (-73.86119260999999 40.75890301700008),,,,,3:51,Pre-Dawn Morning,,
214264274,6/16/2020,23:30:00,BROOKLYN,79,0,COMMERCIAL BLDG,FALSE,,,,45-64,M,BLACK,999215,189479,40.68674842,-73.9460416,POINT (-73.94604160299997 40.686748418000036),,,,,23:30,Evening,,
214778540,6/30/2020,21:45:00,BROOKLYN,67,0,PVT HOUSE,FALSE,,,,<18,M,BLACK,998235,173191,40.64204307,-73.94960901,POINT (-73.94960900699994 40.642043072000035),,,,,21:45,Evening,,
214183639,6/12/2020,23:00:00,BRONX,47,0,,TRUE,,,,18-24,F,BLACK,1021731,263219,40.88907796,-73.86444348,POINT (-73.86444348399993 40.88907795500006),,,,,23:00,Evening,,
213187659,5/15/2020,19:47:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,997242,193691,40.6983125,-73.9531476,POINT (-73.95314759599995 40.69831250200008),,,,,19:47,Evening,,
211362507,3/22/2020,15:30:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,F,BLACK,990736,193292,40.6972245,-73.97661097,POINT (-73.97661096599995 40.697224498000026),,,,,15:30,Afternoon,,
212823697,5/7/2020,14:32:00,BRONX,44,0,,FALSE,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007138,245060,40.83928693,-73.91728413,POINT (-73.91728413099997 40.839286927000046),,,,,14:32,Afternoon,,
214366724,6/19/2020,1:36:00,QUEENS,103,0,COMMERCIAL BLDG,FALSE,,,,25-44,M,BLACK,1040919,196773,40.70659994,-73.79560696,POINT (-73.79560695699996 40.70659994400006),,,,,1:36,Pre-Dawn Morning,,
213723898,5/30/2020,18:30:00,QUEENS,105,0,,FALSE,,,,25-44,M,BLACK,1059557,197917,40.70960095,-73.72837076,POINT (-73.72837075799998 40.70960094600008),,,,,18:30,Evening,,
214617014,6/26/2020,2:45:00,QUEENS,100,0,PVT HOUSE,FALSE,25-44,F,BLACK,25-44,M,BLACK,1039878,156271,40.59543765,-73.79969567,POINT (-73.79969567299997 40.59543765300003),,,,,2:45,Pre-Dawn Morning,,
214729182,6/29/2020,1:02:00,BROOKLYN,67,0,PVT HOUSE,FALSE,,,,25-44,M,BLACK,997366,172348,40.63973055,-73.95274193,POINT (-73.95274192999995 40.63973054600007),,,,,1:02,Pre-Dawn Morning,,
